created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,user_id,user_screen_name,user_name,user_location,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-11-09 16:46:26,Sure if Brian Kemp resigns from Georgia.,[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,979448042796363776,OGenterprise89,PrinceofSocialJustice,,427,101,7647,False,1608
2022-11-09 16:46:18,"Stacey Abrams Defeated By Brian Kemp In Georgia Governors Race  , ,",[],[],[],0,0,,,,,1328428962675109890,lovabledaniels_,Lovable Daniels,Lovablevibes Int'l,101,251,61,False,178946
2022-11-09 16:45:48,So did Brian Kemp. Any concerns there?,[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,1314581556678266882,MRisen71,🇺🇸👉Capt. Fingergunz 👉🇹🇹,"Brooklyn, NY",221,62,1654,False,10819
2022-11-09 16:45:34,"I personally think that she should have recused as well, but Republicans set the precedent in 2018, when GA Sec of State Brian Kemp did not recuse and oversaw the election that made him Governor.",[],"[1583615184525983744, 1322989465757982723, 828454426088050688, 766661556121796608, 935942321756966912, 1082197856]","['RochelleAz', 'RespectablePen9', 'BenBergquam', 'YQ996CO65860107', 'RealAmVoice', 'KariLake']",0,2,1583615184525983744,RochelleAz,,,90702410,liam_firth,Liam Cowden,Cumberland MD,153,50,1110,False,2370
2022-11-09 16:45:22,fawk brian kemp i cannot do this anymore,[],[],[],0,1,,,,,1146618597994840070,catrakorra,🧚🏿‍♂️,read carrd byf ,409,931,42058,False,16763
2022-11-09 16:45:01,Katie Hobbs is a winner. Mind-blowing that Brian Kemp is the Governor of Georgia State today because he was the Secretary of State overseeing the election. An absolute Third World disgrace thanks to Trump MAGA unAmerican fascism.,[],[],[],0,5,,,,,1245918275927601153,IphyUSA,RN Mom Meghan’s sister,United States ,140,65,4971,False,12000
2022-11-09 16:45:00,"Incumbent Gov. Brian Kemp won his bid for re-election over Democratic candidate Stacey Abrams Tuesday night. With 88.05% of precincts reporting on Tuesday at 11:33 p.m., he won with 53.72% votes. ,",[],[],[],1,1,,,,,15587639,redandblack,The Red & Black,"Athens, GA",5789,43866,3032,True,70713
2022-11-09 16:44:56,"What you should do is look at your sources for info and ask yourself why on Earth you didnt know about Kemp, but you wont. Fwiw Brian Kemps excuse for failing to recuse, Im not the first SOS to run my own election. So its a little strange you only took notice now.",[],[587601432],['oldudershead'],0,0,587601432,oldudershead,,,43811517,kanova,Kanova,"Georgia, USA",2837,2930,69564,False,102339
2022-11-09 16:44:23,"Stacey Abrams Concedes Defeat To Brian Kemp In Georgia Gubernatorial Rematch ,",[],[],[],0,0,,,,,4166351296,joycolumbus1071,Joy 107.1,"Columbus, OH",366,376,104,False,11276
2022-11-09 16:44:11,Brian Kemp is offering the EXACT SAME THING Abrams is offeringnothing. Now what?,[],[1117949640316473344],['mello__kitty'],0,0,1117949640316473344,mello__kitty,,,1547005618141159425,NahBroUraClown,ThisMultiverseisMadness,I’m where u at,64,13,1317,False,1283
2022-11-09 16:43:56,"Did you feel this way last election cycle when Brian Kemp was in the same position you whine about now? Probably not, so be quiet ",[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,388096404,therealtrowley,trent rowley,"Alberta, Canada",47,53,879,False,1840
2022-11-09 16:43:54,"Wait ... So Arizona is mad at Katie Hobbs for doing the exact thing that Brian Kemp did? No, y'all are the real snowflakes bc what?? ",[],[],[],3,17,,,,,1565587605697208320,chanimaniacs,"jc, j.d.",954 ✈️ 404,106,67,16919,False,7856
2022-11-09 16:43:49,I am sure you also had a fit when Brian Kemp did it? No? Funny,[],"[430353568, 1006474869570093056]","['Funpolic3', 'samanthamarika1']",0,1,430353568,Funpolic3,,,1432912803073908737,DownhourJeff,Jeff Downhour,,103,48,15608,False,6535
2022-11-09 16:43:41,Walker ran about net 8 points behind Brian Kemp in the guv race. I feel pretty confident we can keep him out in the runoff w/o Kemps coattails,[],[1861986362],['ASPertierra'],0,2,1861986362,ASPertierra,,,2737720856,devindrome,devindrome,"Athens, GA",484,384,59274,False,14151
2022-11-09 16:43:36,"Congratulations to Governor Kemp! ,",[],[],[],0,0,,,,,1586060400382164997,Arthur_Step96,Arthur Stepanyan,,57,25,1380,False,1308
2022-11-09 16:43:05,"You didnt have a problem when it was Brian Kemp. And Hobbs didnt do voter suppression, but Kemp did.",[],[32804484],['Bubblebathgirl'],0,0,32804484,Bubblebathgirl,,,1269030171866210304,econhook,Mark Hooker,,9,25,14254,False,1527
2022-11-09 16:42:37,"If the GOP eventually needs a runoff in GA to take control of the senate, would Brian Kemp's incumbency give Herschel Walker an easy ride?",[],[14879097],['segalink'],0,1,14879097,segalink,,,413217980,Codedtr_,Tosin,,4985,3724,17512,False,64864
2022-11-09 16:42:27,"Remember a SOS named Brian Kemp, now governor of Georgia?",[],[3995778614],['KamVTV'],0,0,3995778614,KamVTV,,,35991980,ericadec3,Erica,,582,120,9356,False,10948
2022-11-09 16:42:12,"Brian Kemp has to testify in Atlanta, congratulations to DA Fani Willis. Now, no more delays...let the party begin! ,",[],[],[],0,1,,,,,1391933004411510785,WATUPWITDAT4,Irene,,5226,5046,56588,False,34959
2022-11-09 16:41:59,"Same reason that Brian kemp did same thing in Georgia four years ago! He was Secretary of State and he became governor! And that was a Republican. Whats good for goose is good for gander, doofus",[],[32804484],['Bubblebathgirl'],0,0,32804484,Bubblebathgirl,,,1534182222,Chrismadisonwi,Chris wolf,,382,47,13092,False,6627
2022-11-09 16:41:52,"I know the wingnuts don't actually care about hypocrisy, but for the more even-minded folks, if you see any tweets today in the vein of ""How can Katie Hobbs be overseeing an election she's running in?"" I have two fucking words for you: Brian Kemp",[],[],[],2,22,,,,,930620467,YesYoureSexist,Yes You're Sexist,,263,19196,1863,False,12655
2022-11-09 16:41:49,"Yes, I'm conflicted about that too. But the Brian Kemp rule applies, apparently. So good luck to Katie Hobbs! ,",[],"[2944327390, 1045510271131938816, 978265628426432512]","['Nochanc3s', 'CarrieM06869415', 'patriottakes']",0,5,2944327390,Nochanc3s,,,289186412,factandrumor,Andy Fox #Resistor #FBR #DemVoice1,,22858,24514,69877,False,40170
2022-11-09 16:41:15,"149,000 Voters Challenged By GOP Vigilantes Featuring 8 Nov 2022 Georgia voters are in trouble. Governor Brian Kemp has deputized vigilantes to stop Democrats from winning. ,","['GregPalast', 'ThomHartmannProgram']",[],[],1,0,839310063282053120,TACITWR,,,839310063282053120,TACITWR,pebbleone,"Terra bicoastal, ex-expat",8415,8788,10875,False,66347
2022-11-09 16:41:12,"Fair Fight Founder Stacey Abrams Concedes To Gov. Brian Kemp in Rematch for Georgia Governor ,",[],[],[],2,9,,,,,15612015,blackenterprise,Black Enterprise,"Madison Avenue, NYC",9213,331696,4059,True,111683
2022-11-09 16:41:04,Mind-blowing that Brian Kemp is the Governor of Georgia State today because he was the Secretary of State overseeing the election. An absolute Third World disgrace thanks to Trump MAGA unAmerican fascism.,[],[1552795969959636992],['EndWokeness'],0,1,1552795969959636992,EndWokeness,,,1245918275927601153,IphyUSA,RN Mom Meghan’s sister,United States ,140,65,4971,False,12000
2022-11-09 16:40:37,You were fine with it when Brian Kemp did that in 2018.,[],[34367582],['TimRunsHisMouth'],0,3,34367582,TimRunsHisMouth,,,37696383,RobInBaltimore,Rob G.,,283,292,4761,False,35206
2022-11-09 16:40:32,Because Brian Kemp was the better candidate. The end.,[],[35586563],['jemelehill'],0,0,35586563,jemelehill,,,1570414408098058241,RemyBoy1122,RemyBoy,,12,2,34,False,196
2022-11-09 16:40:25,Can you say Brian Kemp! He was the SOS AND RAN FOR GOVERNOR . YOU Republicans have such short memory. Whine some more.,[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,799088508618973184,Szane7,Zane,,126,78,6977,False,10058
2022-11-09 16:40:12,"Also, its quite telling that you call objective facts BS conspiracy theories. Those are all things that happened. Ive backed up everything Ive been saying. You still have yet to cite a single instance of any Republican speaking up about Brian Kemp in 2018. Still waiting.",[],[1431283085220397060],['Jan6Patriot'],0,0,24205205,airsinclair28g,,,24205205,airsinclair28g,Chris Sinclair,"New York, NY",1,47,143,False,1800
2022-11-09 16:39:54,"Because Brian Kemp was facing Stacy Abrams. Indies can't stand Abrams. Kemp = popular Gov. Walker was a horrendous candidate. And 9 points isn't 20+ pts. ""Not knowing the difference between a senate race and gubernatorial?"" They do, that's the point. Yes - Kemp No - Walker",[],"[1512333383480795136, 1238176736585617408, 558360059, 226440236]","['mrjat202', 'cmc_tony', 'Zigmanfreud', 'Miggataur']",0,0,1512333383480795136,mrjat202,,,61170018,oscarstolemycan,garbage,,122,124,3783,False,9627
2022-11-09 16:39:37,Did you have the same complaint when Brian Kemp did the Exact same thing?,[],[1390725896697438212],['w_crone'],0,3,1390725896697438212,w_crone,,,24704063,madmac41,The Common Foot Soldier,Somewhere on Earth,196,95,16430,False,10603
2022-11-09 16:39:05,"One way of looking at this is that Brian Kemp managed to defeat two religious-like cult figures this election cycle: Donald Trump and Stacey Abrams. Americans United for the Separation of Church and State should give that man a medal. ,",[],[],[],0,0,,,,,60311843,earldean71,Dean Clark,"Athens & College Park, GA",1814,541,9702,False,112550
2022-11-09 16:39:00,Republican Governor Brian Kemp did it when he was SOS and Brad Raffensberger did it in Georgia. Apparently Republicans were fine with it. It appears its only a problem if its not a Republican.,[],[1329171068196622337],['leslibless'],0,0,1329171068196622337,leslibless,,,1324490457246765057,ChasityAnn426,Chasity Pawvlik,"Savannah, GA",305,136,15451,False,6690
2022-11-09 16:38:58,"Georgia Gov Kemp received 2,104,040 votes Walker received 1,901,746 votes A difference of 202,304 votes, I find it hard to believe that all those people that voted for Kemp did not vote for Walker  Votes are still be counted! ,",['TheBigMig'],[],[],0,1,,,,,1518948939046735875,GBalloutine,George Balloutine™,North NJ,72,757,1086,False,1084
2022-11-09 16:38:55,Senator Warnock would win the runoff because his same voters will vote  for him again. Herschel won't have Governor Kemp on the ticket to carry/drag him along. Governor Kemp was strong last night running about 4-5 points higher than Walker. Herschel is weak.,['Senaterunoff'],[],[],0,1,,,,,989797831,KeithGrant09,Keith Grant,"McDonough, GA",4980,3565,66310,False,87882
2022-11-09 16:38:46,"didn't disqualify Brian Kemp, Jimmy...and she's at least trustworthy",[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,2802687133,HerdOfMonkeys,Herd of Monkeys,,1510,650,35486,False,10592
2022-11-09 16:37:57,We're you upset when Brian Kemp did the same thing in Georgia?,[],"[1518605453906821120, 288277167]","['hopekorf', 'atrupar']",0,0,1518605453906821120,hopekorf,,,1497477217277956101,toomauch,yuri toomauch,,43,1,295,False,1028
2022-11-09 16:37:57,"In no particular order Greg Abbott, not Beto Brian Kemp, not Stacy Abrams JD Fucking Vance, not Tim Ryan Marco Rubio, not Val Demmings ",[],"[1313635892628787200, 814594242584707072, 961710624567910400, 742008571152498692, 897765302, 1600906058, 135675328, 130801120, 1149932760183836672, 14127420, 1242434545540108295, 1276557446329372673, 932130428281950210, 27066358]","['UsJest', 'MurphyJenCubs', 'shellr0', 'missingmybaby3', 'courts_decision', 'DGrattidge', 'Jerry_Winsett', 'TCmustang2010', 'HeinerMichaelis', 'oskywosky', 'NotDarkYet5', 'Bella02328825', 'smokeyhounddog', 'picchiboo']",0,7,1313635892628787200,UsJest,,,110127195,M_JClayton,Perfectly Imperfect Wants 🍊🤡 Indicted Yesterday,"The Love Shack, South Shore NS",7403,7138,125084,False,67048
2022-11-09 16:37:48,"Looking for your tweets about Brian Kemp doing same... ,",[],[1187835922118787073],['lavern_spicer'],0,0,1187835922118787073,lavern_spicer,,,1391524183763341312,MileHighDiscs,ForeverMindyLou,CO,297,55,3875,False,1138
2022-11-09 16:37:41,When was Brian Kemp overseeing his own election?,[],"[93530288, 1574836977714618368, 27995424, 26659619]","['wills_melton', 'ProudUSPatriot1', 'johncardillo', 'katiehobbs']",0,0,93530288,wills_melton,,,839347147954765825,MsPandaJones,Amanda Jones 🐼🐾🇺🇸,"California, USA",2250,819,91418,False,8638
2022-11-09 16:37:00,Misread that as Stacey Abrams called *on* Brian Kemp to concede. Reality is less entertaining in this case.,[],[4081106480],['realDailyWire'],0,3,4081106480,realDailyWire,,,176761848,aryehazan,Aryeh Kontorovich,,231,746,11385,False,3827
2022-11-09 16:36:28,Stacey Abrams conceded to incumbent Republican Gov. Brian Kemp on election day,[],"[1519078380951392256, 15212187]","['G3rg71', 'bennyjohnson']",0,0,1519078380951392256,G3rg71,,,62922154,outofmemind,Grey Matter,,3063,819,67935,False,52143
2022-11-09 16:36:22,"2022MidtermElection Small Observation: For Republican candidate who Trump doesnt endorse, does well, a case in point is Georgia Brian Kemp who keeps his seat as a governor while Hershel Walker seems to struggle as a senate candidate. Pic GEM ,",[],[],[],0,0,,,,,107438849,Rajprasong_News,Sean Boonpracong,"Bangkok, Thailand",1000,13151,16746,False,101719
2022-11-09 16:36:08,"(I say all of this knowing full well that goddamn Brian Kemp and his goons keep winning over Stacey and some other Dems who keep running, despite losing before. Georgia is also a tire fire. I just feel extra bad for Beto because he has tried 3 different things, now)",[],[],[],0,0,219901442,WolfsPercussion,,,219901442,WolfsPercussion,T.J.,"Conyers, GA",645,183,35519,False,5255
2022-11-09 16:35:55,"To say that Stacey Abrams, former House minority leader in the Georgia legislature, deserved the governors seat would be an understatement. She could have given up her fight for office in the historically red state four years ago when she first lost to  ,",[],[],[],0,1,,,,,1338950351915941888,DailyKosTrends,Trending on Daily Kos,,5,68,0,False,16965
2022-11-09 16:35:45,Are you saying that voters don't know the difference between senate race and gubernatorial race? How come Brian Kemp victory in Georgia didn't make walker win too?,[],"[61170018, 1238176736585617408, 558360059, 226440236]","['oscarstolemycan', 'cmc_tony', 'Zigmanfreud', 'Miggataur']",0,0,61170018,oscarstolemycan,,,1512333383480795136,mrjat202,Justice Aribiegbe,"Houston, TX",721,33,1082,False,1971
2022-11-09 16:35:19,"Brian Kemp helped Herschel Walker get enough votes to likely force a runoff with Warnock on December 6th BUT - Kemp won't be on the ballot in the runoff. So, I believe it's safe to say that Warnock WILL win the Senate seat, in December. This means Democrats need either AZ or NV",[],[],[],0,0,,,,,2297835854,BenjaminJStults,Ben Stults,New York City,4890,1178,62429,False,130344
2022-11-09 16:34:56,Brian Kemp OF GA....NO COMPLAINTS FROM GOP,[],[1112724144427139072],['JamesBradleyCA'],0,10,1112724144427139072,JamesBradleyCA,,,45461035,delexplorer,Delphia For Democracy ☮,,4725,5366,294487,False,166780
2022-11-09 16:34:35,Did you say that when they did the same thing with the Stacy Abrams/ Brian Kemp . Kemp is in charge of the office that controls elections..... what say you now James( who lost his primary),[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,1322389302995755010,Jude0145805349,"Jude01, I am vaxxed & boostered,🌊🌊🌊",,343,350,53006,False,16337
2022-11-09 16:34:02,"Looks like just about every Black Georgian who voted against Stacey Abramsand there were not manycouldve voted for her and she *still* wouldve have lost. Because the overwhelming avalanche of white support for her racist opponent, Brian Kemp. Its always been white folks..",[],[],[],4,22,,,,,1021382089059590144,JohnathanPerk,Johnathan (him),"Los Angeles, CA",20344,18495,90402,False,90597
2022-11-09 16:33:51,Now do Brian kemp,[],[34367582],['TimRunsHisMouth'],0,2,34367582,TimRunsHisMouth,,,1314765631867084800,Scout20202,"ignore the GOP leaning polls, just VOTE 💙","Irvine, CA ",1622,1464,285964,False,117917
2022-11-09 16:33:30,"Democratic candidate in Georgia, Stacey Abrams, conceded the race to the Republican Governor Brian Kemp.",['GetOut_JoeBiden'],[],[],0,2,,,,,965991743287189504,KhalidMamsani,khalid baloch,"Balochistan, Pakistan",6897,11365,4144,False,7411
2022-11-09 16:33:20,"Governor Kemp is a WUSS, A SCAREDY CAT when it comes to speaking the TRUTH that he KNOWS he should Speak. So selfish of him. He's a SCORPIO. Stacey Abrams is a STRONG FEMALE SAGITTARIUS. Sag's are fighters who love hard. That's why I voted for her. Tough it up Governor Kemp",[],[],[],0,0,,,,,633060529,MightyIsha08,Mighty Isha,"Everywhere,USA",83,22,44,False,1610
2022-11-09 16:32:37,Has Brian Kemp committed yet to go all out for Herschel Walker in the runoff? He was completely M.I.A. in the first round and wouldnt do anything to help Herschel. That needs to change.,[],[],[],159,698,,,,,1084375028,JasonMillerinDC,Jason Miller,"Washington, DC",5160,372713,16625,True,63095
2022-11-09 16:32:35,"Kari Lake (if she wins) Ron DeSantis Brian Kemp Kim Reynolds Adam Laxalt (if he wins) Joe Lombardo (if he wins) Chris Sununu Lee Zeldin Ted Budd Mike DeWine JD Vance Tim Scott Glenn Youngkin Whether theyre front &amp; center or behind the scenes, these people need to run the GOP.",[],[],[],3,6,,,,,1518940709423919109,gmb_us,Greg Brannan,"Pennsylvania, USA",120,92,412,False,1700
2022-11-09 16:32:28,Walker needs to reach out to Brian Kemp for advice.,[],[1104060854872481792],['bonchieredstate'],0,3,1104060854872481792,bonchieredstate,,,4084886237,DougDelaney4,Doug Delaney,"Laurel, MD",180,12,3111,False,66
2022-11-09 16:32:27," is a two-time loser. Do you think shell get the hint? Georgians who left the DemocRat Plantation do not want her. ,",[],[216065430],['staceyabrams'],0,1,,,,,78189547,FL_Hooleyman,Ultra MAGA Florida Patriot,,845,820,8,False,5556
2022-11-09 16:32:15,"Just like Brian Kemp in Georgia, right? Hahahahaha. Just take the L, Sarah. Yesterday was a clear message that people dont like fascism.",[],"[1587565128249212931, 1541805499435433986, 1143744339291639808, 15212187]","['thisFLchick', 'MMAT_Tyler', 'thejdlr', 'bennyjohnson']",0,0,1587565128249212931,thisFLchick,,,1575296321119920128,JimmyAllen69,Jackie Daytona,,296,17,1084,False,1055
2022-11-09 16:32:13,"congrats to Brian Kemp, and soon to Herschel (after the runoff)!",[],[21258337],['TheView'],0,0,21258337,TheView,,,24781846,tomtom6769,Tom Luther,"Cumming, Georgia, USA",54,37,1802,False,2610
2022-11-09 16:32:09,"The much-watched state of Georgia provided perhaps the most embarrassing result for Trump: Brian Kemp, the candidate he campaigned hardest against, was comfortably re-elected governor",[],[],[],0,0,,,,,27442854,ToddCraver,ToddCraver,"Belle Isle, Florida, USA",2070,557,2309,False,12239
2022-11-09 16:32:06,"I think because Brian Kemp stood up to Trump re: Stop the Steal, he appealed to a broader centrist/independent base",[],[1285017087795245057],['Paraglobalism'],0,0,1285017087795245057,Paraglobalism,,,202215045,AndrewGeano,Andrew Geano,"Boston, MA",603,239,12851,False,3652
2022-11-09 16:32:04,"Greg Abbott easily wins Texas! Brian Kemp easily wins Georgia! JD Vance easily wins Ohio!! Marco Rubio easily wins Florida! Your candidates didnt even get out of the starting gate lady, so they didnt have any chance of winning those races! President Trump was not beaten-period!",[],[270132611],['lindyli'],0,0,270132611,lindyli,,,551073075,RobsRnR,RobsRnR,"Texas, USA",67,34,2204,False,2641
2022-11-09 16:31:57,When Brian Kemp ran in 2018 in Georgia he was also the Secretary of State and he wasnt disqualified from winning.,[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,849700850671001605,rcalie2367,ROSALIE CALIENDO🇺🇦🇺🇸🇺🇦,Brooklyn NY,1461,1116,50368,False,51293
2022-11-09 16:31:44,"Did you not vote for Brian Kemp because of his policies, or did you not vote for him because he's white and Abrams is black?",[],[2284718570],['UjuAnya'],0,1,2284718570,UjuAnya,,,194453738,x_BasicallyMe,a d e n,,1033,1231,19018,False,41774
2022-11-09 16:31:32,"I hope that if Governor Kemp is serious about wanting what is best for Georgia families and Georgia business, that he will use his leadership to drive back the extremes of the rabid anti-abortion wings of the party. They wont stop with the current 6 week ban.",[],"[335611816, 3132481]","['RunRideRepeat', 'beki70']",0,0,335611816,RunRideRepeat,,,191695844,jfrickuga,Janet Frick,"Athens, GA",7426,7490,95345,False,32519
2022-11-09 16:31:14,Brian Kemp was in the same position in his first race for governor in 2018.,[],[32804484],['Bubblebathgirl'],0,0,32804484,Bubblebathgirl,,,860913722260434944,hoosierlou,Lou Nargi,,15,6,6,False,2142
2022-11-09 16:31:10,It will be 4 weeks of us trying to convince ourselves that Walker and his 76 IQ are capable of beating Warnock without Brian Kemp dragging him to the finish line. Then Warnock will win 53-47. There I just saved you 4 weeks.,[],[1104060854872481792],['bonchieredstate'],0,7,1104060854872481792,bonchieredstate,,,1585839854654562308,CaliJim497,bruhmoment,,104,11,463,False,515
2022-11-09 16:31:09,Worked for Gov. Kemp in GA,[],[13524182],['daveweigel'],0,0,13524182,daveweigel,,,403625649,johoromero,J H R,"Atlanta, GA",1102,219,64809,False,8507
2022-11-09 16:30:55,Brian Kemp in office is not a great time for Georgia. There are great things about Georgia and Atlanta is a great city. That doesnt mean politically it isnt a nightmare,[],[121608633],['Davids619'],0,1,121608633,Davids619,,,2469607321,LucidAmbiguity,psithurism,at the night show,284,221,16831,False,33712
2022-11-09 16:30:46,I believe Brian Kemp did that only difference was he purged the voters because that's how GOP does it. Katie encouraged voting and is ethical,[],[1187835922118787073],['lavern_spicer'],0,0,1187835922118787073,lavern_spicer,,,824808971261378560,MJMusicEars,MJ musicinyourears,"Cleveland, OH",4330,2411,6206,False,118940
2022-11-09 16:30:13,I'm hearing all this stuff about it being only okay if republicans (Brian Kemp) in that situation.,[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,1323139611904888832,AngrySnowMexic1,Perturbed Caper: In Aten-Ra we trust🇨🇦,Rent free in maga heads.,166,185,10209,False,15042
2022-11-09 16:30:09,"oh, I don't know, ask Brian Kemp that same question ;)",[],[1112724144427139072],['JamesBradleyCA'],1,2,1112724144427139072,JamesBradleyCA,,,828250795279839232,KernerRlynn,Rlynn,,1800,867,166022,False,41479
2022-11-09 16:29:51,I'm laughing in Brian Kemp as SOS during 2018 governor's race...,[],[3995778614],['KamVTV'],0,0,3995778614,KamVTV,,,257815828,mrod21mvp,Orange Diamonds Are Free 🔸️,,2382,944,126101,False,51480
2022-11-09 16:29:28,The Brian Kemp playbook,[],"[1106754621350002688, 15986949]","['Juan60001664', 'BuzzPatterson']",0,1,1106754621350002688,Juan60001664,,,26953117,dottysands,🌺💐flrcld💐🌺,94509,1381,826,157889,False,32893
2022-11-09 16:28:59,Ask Brian Kemp lmao,[],[1112724144427139072],['JamesBradleyCA'],0,1,1112724144427139072,JamesBradleyCA,,,19847044,Danofran,+3 Javelin of Orcslaying,Chief/buddy,1559,1257,143759,False,48670
2022-11-09 16:28:56,"Please do some research, start with Brian Kemp",[],"[1513590178752860160, 592730371]","['LauraSc59661732', 'JackPosobiec']",0,2,1513590178752860160,LauraSc59661732,,,32906390,WMUDoc,Ann Crabb,,164,9,1606,False,365
2022-11-09 16:28:42,"Never say you had your election stolen again. ,",[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,1050871944399089664,OverlordRattus,Rat Overlord 🇦🇺🌸,Australia,1074,501,27917,False,15731
2022-11-09 16:28:20,"You mean like Brian Kemp did in Georgia? Did Katie Hobbs purge 10,0000 voters (like he did), off the polls too?",[],"[15212187, 26659619]","['bennyjohnson', 'katiehobbs']",1,9,15212187,bennyjohnson,,,824808971261378560,MJMusicEars,MJ musicinyourears,"Cleveland, OH",4330,2411,6206,False,118940
2022-11-09 16:28:19,Fanni Willis...she'll be chatting soon with Brian Kemp...,[],"[2234760798, 1106771843929788419]","['MikeSington', 'NotHoodlum']",0,0,2234760798,MikeSington,,,1531281431053230080,BrendaSteinhof4,Luminara,,2361,798,62664,False,79839
2022-11-09 16:28:14,"Did it disqualify Brian Kemp in Georgia, who was in the same position when running for governor?",[],[1112724144427139072],['JamesBradleyCA'],0,0,1112724144427139072,JamesBradleyCA,,,18060787,Raymbo,Ray Patterson,"Las Vegas, NV, US",246,100,2364,False,4850
2022-11-09 16:28:13,killer mike is dead to me after endorsing brian kemp. what a waste of notoriety.,[],"[1359897009222791175, 216065430, 1221242033530195970, 1403424932, 850012597378326531, 1505540741984047108]","['PulsarzOfficial', 'staceyabrams', 'ReverendWarnock', 'senatorjen', 'BeeForGeorgia', 'ChristianForGA6']",0,0,1359897009222791175,PulsarzOfficial,,,16782684,cshet,Carrie Loves NIN (parody),"Not Atlanta, GA",1223,600,15921,False,6944
2022-11-09 16:28:09,"We know Georgia deserves more and whether we do it from the governors mansion or from the streets Abrams said. ""Streets, baby, streets! someone yelled, and the crown cheered wildly. ,",[],[],[],1,1,,,,,718005734978420736,MiniRacker,Mini Racker,,4880,1972,7649,True,2441
2022-11-09 16:27:11,It's the Brian Kemp model.,[],[3995778614],['KamVTV'],0,0,3995778614,KamVTV,,,775372111976226816,joann_cubberly,JoAnn Cubberly 🆘️🌊🇺🇸 🇮🇪✍,Ohio,5621,5142,316762,False,201509
2022-11-09 16:27:09,Congratulations Brian Kemp!,[],[542962969],['hrkbenowen'],0,0,542962969,hrkbenowen,,,1416031830382456833,JackLmcf,LMCF Jack,,20,35,4194,False,4808
2022-11-09 16:27:08,This is bad for Herschel. He won't have a strong Governor Kemp on the ticket carrying him.,[],"[28883240, 992135904, 30060355, 1377340265283870731]","['jallensr', 'artsmiller', 'stevecarlton', 'PoliticsVerse']",0,1,28883240,jallensr,,,989797831,KeithGrant09,Keith Grant,"McDonough, GA",4980,3565,66310,False,87882
2022-11-09 16:27:03,"Have you met Gov. Kemp of GA? That is exactly what he did, four years ago.",[],[3995778614],['KamVTV'],0,1,3995778614,KamVTV,,,742089909284917248,oyestonyyes,Tony Anthony,"Connecticut, USA",1810,1970,119967,False,124733
2022-11-09 16:26:44,Stacey Abrahams literally said the same thing in 2016 about Brian kemp. Did you care about that?,[],[945397040275644416],['Teeth962u'],0,0,945397040275644416,Teeth962u,,,1579574338545717261,MattJon62478388,Matt Jones,,2,4,3,False,652
2022-11-09 16:26:00,"Good news for Georgia! Georgia Gov. Brian Kemp Defeats Democrat Stacey Abrams in Gubernatorial Rematch ,",[],[],[],0,3,,,,,2159510411,TinaTweeker,Tina Romano Freda,    ,6864,6426,153670,False,119050
2022-11-09 16:25:57,Brian Kemp wrote the script for her.,[],"[1545456043773333504, 1493994606568030215]","['Jaeger_eins', 'NowPammsy']",0,0,1545456043773333504,Jaeger_eins,,,1252738998746771456,Blunami2020,Blunami,"San Diego, CA",120,61,10733,False,7787
2022-11-09 16:25:29,"Yep,exactly. Herschel is a worse candidate with more baggage and Governor Kemp won't be on the ticket with him.",[],"[30060355, 992135904, 1377340265283870731]","['stevecarlton', 'artsmiller', 'PoliticsVerse']",0,3,30060355,stevecarlton,,,989797831,KeithGrant09,Keith Grant,"McDonough, GA",4980,3565,66310,False,87882
2022-11-09 16:25:15,"Nope. But if you want your opinion to be taking seriously, dont just be critical of the process when the other TEAM does it. Otherwise people will rightfully point out your hypocrisy. If you didnt care about Brian Kemp, keep that same energy when Katie Hobbs does it.",[],[587601432],['oldudershead'],0,4,587601432,oldudershead,,,43811517,kanova,Kanova,"Georgia, USA",2837,2931,69556,False,102340
2022-11-09 16:24:45,Brian Kemp was in charge last GA election. Same problems does that mean he rigged it in his favor?,[],"[1519011419282280448, 991613369751867392]","['PokerChamp12', 'Phyllis94584953']",0,0,1519011419282280448,PokerChamp12,,,363082591,Trump_Con,MargeIsAQuack,"Lancaster, PA",8840,8441,28736,False,17010
2022-11-09 16:24:42,if u voted for brian kemp i genuinely wish u the absolute worst and idc if that makes me a bitch &lt;3,[],[],[],0,3,,,,,575700635,chanbunzz,trader hoes,"Atlanta, GA",213,200,75296,False,4398
